date,firm_id,E,sigma_E,D,r,V,sigma_V,DD,PD_raw,PD_smoothed,success
2020-11-20,JPM,308903.4,0.491,354599.0,0.01,659871.477038631,0.23034618250174702,2.0047107388791483,0.004339684606399062,0.00274694775596336,True
2020-11-23,JPM,317806.4,0.4956,354599.0,0.01,668767.9772356825,0.23603359111725403,1.9846654777447876,0.004496590496783243,0.0029219120300525265,True
2020-11-24,JPM,332511.7,0.5051,354599.0,0.0099,683492.2574430599,0.24630323064294612,1.9445525312513314,0.004920721855349276,0.0031217930125895816,True
2020-11-25,JPM,329042.6,0.5064,354599.0,0.0099,680018.240358938,0.24563443722520767,1.939485926433684,0.005109874243742154,0.0033206011357114454,True
2020-11-27,JPM,326832.2,0.5074,354599.0,0.0098,677839.2653461562,0.24527037168260202,1.9355789069860838,0.005248874468174367,0.0035134284689635046,True
2020-11-30,JPM,317837.1,0.5163,354599.0,0.0098,668814.1949833932,0.2461122198965725,1.9007824504452873,0.006299074538114448,0.003791993075886097,True
2020-12-01,JPM,322841.2,0.5127,354599.0,0.0098,673831.6875694814,0.24633322818065867,1.9146551676309378,0.005821008924943118,0.003994894660796714,True
2020-12-02,JPM,329042.6,0.514,354599.0,0.0097,680067.7133605805,0.2493813228555075,1.9091916493172885,0.005776903651738823,0.00417309555989481,True
2020-12-03,JPM,326893.6,0.5131,354599.0,0.0097,677920.1598581637,0.2481016650570194,1.9128552770135037,0.005751294670448371,0.004330915470953263,True
2020-12-04,JPM,329871.5,0.5062,354599.0,0.0097,680918.2166093959,0.2458258203626263,1.9402509244894592,0.005074956509683959,0.004405319574827646,True
2020-12-07,JPM,328612.8,0.5069,354599.0,0.0096,679692.2049035745,0.24568047375533106,1.937497129046707,0.00516468644211735,0.0044812562615578234,True
2020-12-08,JPM,328950.5,0.4989,354599.0,0.0096,680049.6069610287,0.24184915338949783,1.9702254217978934,0.0045103742581587315,0.004484168061217955,True
2020-12-09,JPM,326402.4,0.4949,354599.0,0.0096,677509.3887038672,0.23891813877922716,1.9871160883542245,0.004261880187894072,0.0044619392738852815,True
2020-12-10,JPM,324284.1,0.4855,354599.0,0.0095,675444.3912281967,0.2335034143457708,2.027593654907151,0.0036421025620307374,0.004379955602698877,True
2020-12-11,JPM,322380.7,0.4871,354599.0,0.0095,673537.273440571,0.23357477246980074,2.020739016346074,0.0037861581976238482,0.0043205758621907555,True
2020-12-14,JPM,318973.0,0.4898,354599.0,0.0094,670158.0532063299,0.23359006720313522,2.009277616780066,0.004043487961025634,0.004292867072073983,True
2020-12-15,JPM,324406.9,0.4885,354599.0,0.0094,675596.5752616728,0.23500499562684246,2.014554059419376,0.003844229150526127,0.004248003279918818,True
2020-12-16,JPM,325358.6,0.4828,354599.0,0.0094,676559.3012352361,0.23256785435686642,2.0393888671823954,0.0034466211904742336,0.00416786507097375,True
2020-12-17,JPM,322657.0,0.4725,354599.0,0.0093,673908.9073255233,0.22654293086755656,2.085962008374752,0.0028710668949951525,0.004038185253375003,True
2020-12-18,JPM,321060.6,0.4619,354599.0,0.0093,672326.6266430287,0.22082716675027725,2.1358454825623623,0.0023361942053573624,0.0038679861485721905,True
2020-12-21,JPM,333125.7,0.4681,354599.0,0.0093,684386.6003375816,0.228120362674829,2.105695272190237,0.002483908175186889,0.0037295783512328934,True
2020-12-22,JPM,328060.2,0.2688,354599.0,0.0092,679411.8477268872,0.12979254602572776,3.7045807401379864,2.6403008146263213e-07,0.00335664691911589,True
2020-12-23,JPM,337239.5,0.279,354599.0,0.0092,688591.1445488628,0.1366410957636205,3.5675112495091867,5.990017009192145e-07,0.0030210421273728864,True
2020-12-24,JPM,335735.2,0.275,354599.0,0.0092,687086.8462199646,0.1343748611124153,3.619960142513583,4.2423840303506893e-07,0.002718980338474681,True
2020-12-28,JPM,337945.6,0.2713,354599.0,0.0091,689332.3843935994,0.13300500084667277,3.669666577146725,2.8703379555462145e-07,0.00244711100800578,True
2020-12-29,JPM,337055.3,0.2718,354599.0,0.0091,688442.0842267087,0.13307095337852323,3.6628997490190187,3.058482800518854e-07,0.0022024304920324066,True
2020-12-30,JPM,338007.0,0.2612,354599.0,0.009,689428.9264743822,0.12805878812906726,3.8127986111990113,1.0060820355419087e-07,0.001982197503648873,True
2020-01-02,TSLA,27532.8,0.8964,8873.0,0.018,36165.39632639881,0.6878768119408754,0.9757823970754187,0.04227486583227582,0.04227486583227582,True
2020-01-03,TSLA,28348.8,0.8964,8873.0,0.0179,36985.14814291197,0.6922501438629289,0.9748218796967478,0.040767040441334654,0.04148127352125415,True
2020-01-06,TSLA,28896.0,0.8964,8873.0,0.0179,37534.222556401786,0.6950900526228002,0.9741808541599072,0.039792088633052065,0.04085795806435301,True
2020-01-07,TSLA,30019.2,0.8964,8873.0,0.0179,38661.10414411855,0.7006767794872157,0.9728803355307419,0.037884676282574824,0.03999338063435063,True
2020-01-08,TSLA,31497.600000000002,0.8964,8873.0,0.0178,40144.8859184426,0.7075570959504115,0.9712073552084048,0.03555691593965109,0.038910021328179945,True
2020-01-09,TSLA,30806.400000000005,0.8964,8873.0,0.0178,39451.61285056048,0.7043953923206987,0.9719858632241895,0.03662348572776064,0.03842202822583439,True
2020-01-10,TSLA,30604.8,0.8964,8873.0,0.0178,39249.39398641417,0.7034530667203552,0.9722146987258231,0.03694240913946239,0.03813841498175514,True
2020-01-13,TSLA,33590.4,0.8964,8873.0,0.0177,42244.385241248994,0.7165088043780392,0.9689143230560809,0.03256881398001269,0.03716049042683312,True
2020-01-14,TSLA,34425.6,0.8964,8873.0,0.0177,43081.74790044111,0.7198528672291994,0.9680243589395716,0.03146575948865482,0.03623085911597162,True
2020-01-15,TSLA,33187.2,0.8964,8873.0,0.0177,41840.10774771729,0.7148485204053034,0.969349469027771,0.033119251109964346,0.03575312151329115,True
2020-01-16,TSLA,32860.799999999996,0.8964,8873.0,0.0176,41513.67525733105,0.7134679170387851,0.969707908507364,0.03357831961834062,0.03543618250453377,True
2020-01-17,TSLA,32668.8,0.8964,8873.0,0.0176,41321.14539185712,0.7126542165130252,0.9699177141040025,0.033849448361194356,0.03521505660484749,True
2020-01-21,TSLA,35020.8,0.8964,8873.0,0.0175,43680.148567241624,0.722134114102089,0.9674069324614044,0.030717769427216303,0.034612052277744644,True
2020-01-22,TSLA,36451.2,0.8964,8873.0,0.0175,45113.944487503395,0.7274417767028336,0.9659382750316401,0.0289924713129628,0.03388340247910912,True
2020-01-23,TSLA,36624.0,0.8964,8873.0,0.0174,45287.99656501033,0.7280480559978636,0.9657676719034145,0.028796795238726507,0.03324285967119416,True
2020-01-24,TSLA,36144.0,0.8964,8873.0,0.0174,44806.89337967326,0.7263161811145321,0.9662534697401735,0.029356535251860796,0.032765833274981,True
2020-01-27,TSLA,35712.0,0.8964,8873.0,0.0174,44373.877636151235,0.7247267055429792,0.9666951431655704,0.029872329883380996,0.032418569050051575,True
2020-01-28,TSLA,36278.4,0.8964,8873.0,0.0173,44942.46291974223,0.7267915426014826,0.9661206012464377,0.029202661127337604,0.03204018481384456,True
2020-01-29,TSLA,37180.8,0.8964,8873.0,0.0173,45846.90204008967,0.7300003544521931,0.9652143705415931,0.02816873028985468,0.031592573743064276,True
2020-01-30,TSLA,41011.2,0.8964,8873.0,0.0173,49685.01863260975,0.742369879357081,0.9615707144260326,0.024267877192863854,0.030758727900000254,True
2020-01-31,TSLA,41635.2,0.8964,8873.0,0.0172,50311.005981600814,0.7442008940857877,0.9610113696847149,0.02370300520459671,0.029966467273589318,True
2020-02-03,TSLA,49920.0,0.8964,8873.0,0.0172,58608.04467109026,0.7650753612618608,0.9542817672415539,0.017537553440536657,0.028587809704469627,True
2020-02-04,TSLA,56774.4,0.8964,8873.0,0.0172,65469.65691846946,0.7784729334805836,0.9496337558009444,0.013897829023207246,0.026975953849323824,True
2020-02-05,TSLA,47020.8,0.8964,8873.0,0.0171,55705.94025658885,0.7584407662847656,0.9564898533997251,0.019437968062492084,0.02615681551969851,True
2020-02-06,TSLA,47932.8,0.8964,8873.0,0.0171,56619.17859702987,0.7605949666055829,0.9557798517845066,0.0188143841864004,0.025365784423125558,True
2020-02-07,TSLA,47875.2,0.8964,8873.0,0.0171,56561.50188643683,0.7604608954323072,0.9558242361588444,0.01885301490229401,0.02466952134328976,True
2020-02-10,TSLA,49363.2,0.8964,8873.0,0.017,58052.2840450278,0.7638310305982822,0.954700707588776,0.017889368234841118,0.02394964543786991,True
2020-02-11,TSLA,49564.8,0.8964,8873.0,0.017,58254.13447897374,0.7642763067642343,0.9545510457665971,0.01776322200804612,0.023296838603740985,True
2020-02-12,TSLA,49104.0,0.8964,8873.0,0.017,57792.758738839395,0.7632541251368496,0.9548941904139997,0.018053218060284995,0.022746557606215443,True
2020-02-13,TSLA,51456.0,0.8964,8873.0,0.0169,60148.44155522636,0.7683022572856013,0.953185109893049,0.016635591287688253,0.022108409120919454,True
2020-02-14,TSLA,51206.4,0.988,8873.0,0.0169,59858.82764250183,0.8481751322009571,0.8323958889711107,0.03240810510096168,0.0231792328305474,True
2020-02-18,TSLA,54940.8,0.9985,8873.0,0.0168,63595.87212161052,0.8653658584021514,0.8172503822239247,0.03125308985126266,0.024015327375739536,True
2020-02-19,TSLA,58713.6,1.0067,8873.0,0.0168,67371.34624315331,0.8798503021027896,0.8052104550298915,0.02983629012168296,0.024615985893231166,True
2020-02-20,TSLA,57561.6,1.0144,8873.0,0.0168,66212.95441689393,0.8846325719657145,0.7968738167843636,0.03225420238019963,0.02540165935127958,True
2020-02-21,TSLA,57667.2,1.0134,8873.0,0.0167,66320.1789213942,0.8839234450857273,0.7979791415584275,0.031972749028998014,0.026075639079726584,True
2020-02-24,TSLA,53366.4,1.0444,8873.0,0.0167,61989.81500453859,0.9030525980842158,0.7653710509669946,0.04275098732973063,0.027781606623156065,True
2020-02-25,TSLA,51196.8,1.0567,8873.0,0.0167,59804.809615107086,0.9092059364481248,0.7532530806920656,0.0482183422077234,0.029867574344449633,True
2020-02-26,TSLA,49843.2,1.0378,8873.0,0.0166,58462.44418677857,0.8891406606322446,0.7751010420446097,0.045081183833439696,0.031417213107117155,True
2020-02-27,TSLA,43459.2,1.1172,8873.0,0.0166,51978.7733802856,0.9425970452797977,0.6954886496582505,0.07754317654364057,0.03610682794856037,True
2020-02-28,TSLA,42748.8,1.1116,8873.0,0.0166,51271.10006641339,0.9353586564123443,0.7016439403876198,0.07701985472045159,0.04025951094704295,True
2020-03-02,TSLA,47587.2,1.1483,8873.0,0.0165,56092.326245599994,0.9825827912580731,0.6621966705366407,0.08043171600801641,0.044330892201904545,True
2020-03-03,TSLA,47712.0,1.1472,8873.0,0.0165,56219.06177468029,0.9819229498158217,0.6631658166739087,0.07985103826682799,0.047925948676622615,True
2020-03-04,TSLA,47971.2,1.1348,8873.0,0.0164,56494.713722518936,0.9713746440042837,0.6749653999788512,0.0753759056164583,0.050700844605885,True
2020-03-05,TSLA,46368.0,1.1393,8873.0,0.0164,54878.43719365157,0.9710518556032253,0.6716774874081988,0.07959669165401123,0.05361872615947061,True
2020-03-06,TSLA,45024.0,1.145,8873.0,0.0164,53520.516134292826,0.9723251907831558,0.6671019814303019,0.08396203964895027,0.056679774224409535,True
2020-03-09,TSLA,38908.8,1.2188,8873.0,0.0163,47257.54691869265,1.018882162547963,0.6036763654636412,0.12545141486709677,0.06361138726818096,True
2020-03-10,TSLA,41299.2,1.2282,8873.0,0.0163,49651.94280398871,1.0361477738250033,0.593892661950853,0.12310457310840045,0.06960306491904415,True
2020-03-11,TSLA,40588.8,1.2301,8873.0,0.0163,48932.60164774116,1.0353989775939523,0.5927285325833923,0.125670300952352,0.07524569077576326,True
2020-03-12,TSLA,35875.2,1.2789,8873.0,0.0162,44084.974239746356,1.0618623399730807,0.5549841654846932,0.16010247837911523,0.08378024193405983,True
2020-03-13,TSLA,34982.4,1.2444,8873.0,0.0162,43249.844273716764,1.0261353547803893,0.5842666278547102,0.14769814582056834,0.09020514482795468,True
2020-03-16,TSLA,28483.2,1.3515,8873.0,0.0162,36428.854142632015,1.091458129099177,0.5023071439839072,0.22269748811936935,0.1035161207570519,True
2020-03-17,TSLA,27532.8,1.2001,8873.0,0.0161,35802.50080549656,0.9463180995426563,0.6282312639737698,0.15434048714407572,0.1086198632644496,True
2020-03-18,TSLA,23116.8,1.178,8873.0,0.0161,31373.586985884318,0.8950930924640814,0.6512125332273297,0.16319412308526265,0.11409787067983826,True
2020-03-19,TSLA,27369.6,1.2463,8873.0,0.0161,35544.252989080625,0.9870012342743116,0.5874472450842938,0.17648243974805178,0.12035749382574688,True
2020-03-20,TSLA,27360.0,1.2429,8873.0,0.016,35542.4810003511,0.983829518705813,0.5903809812407729,0.17492694032381823,0.1258310960303633,True
2020-03-23,TSLA,27792.0,1.2456,8873.0,0.016,35974.55806582134,0.9890383148261894,0.5878151845185443,0.17438663435745078,0.13069998539781133,True
2020-03-24,TSLA,32323.2,1.3426,8873.0,0.016,40350.52814298203,1.1045678852774514,0.5071369851856121,0.2023071517421166,0.13787839706613073,True
2020-03-25,TSLA,34512.0,1.3612,8873.0,0.0159,42526.14843008942,1.1327395408542849,0.4920789703148748,0.2029493644072602,0.1443999620959599,True
2020-03-26,TSLA,33801.6,1.3617,8873.0,0.0159,41804.70991453209,1.129870082565827,0.49209222150649284,0.20583081890241972,0.1505553380811005,True
2020-03-27,TSLA,32918.4,1.3518,8873.0,0.0159,40932.91508162354,1.1162145222498667,0.4999081409582227,0.20443738668936134,0.1559532430327226,True
2020-03-30,TSLA,32140.799999999996,1.3522,8873.0,0.0158,40143.98192323018,1.1126412168207724,0.5000217929019474,0.2076720623846347,0.1611335030504611,True
2020-03-31,TSLA,33532.8,1.3387,8873.0,0.0158,41587.508179997894,1.1068733056906515,0.5094317632762053,0.19586921901429982,0.1646121380726462,True
2020-04-01,TSLA,30816.0,1.3298,8873.0,0.0158,38853.701320813794,1.0845539628506078,0.5177031206758708,0.20215510996390756,0.16837135991948823,True
2020-04-02,TSLA,29088.0,1.3344,8873.0,0.0157,37089.55850336182,1.078973440086546,0.5150353883389215,0.21165356900521504,0.1727046899040964,True
2020-04-03,TSLA,30720.0,1.351,8873.0,0.0157,38705.81953075851,1.1039257174446302,0.5016463777268544,0.21285121818010316,0.17672360727167807,True
2020-04-06,TSLA,33043.2,1.3656,8873.0,0.0157,41027.52708057506,1.1298412073942923,0.48962637231510325,0.21063016033592008,0.1801175037660569,True
2020-04-07,TSLA,34905.6,1.377,8873.0,0.0156,42889.21243918521,1.1494783905633374,0.4803483968906396,0.20910021225167674,0.18301826783426048,True
2020-04-08,TSLA,35126.4,1.3767,8873.0,0.0156,43113.81630903758,1.1501949473969284,0.4804484209002686,0.2081469521118831,0.1855330816063009,True
2020-04-09,TSLA,36672.0,1.3359,8873.0,0.0156,44774.77328972382,1.1183797541703895,0.5097718787960922,0.18351258141465004,0.18533089082219312,True
2020-04-13,TSLA,41664.0,1.3936,8873.0,0.0155,49695.489545525445,1.1921893376806096,0.4649323300961376,0.19432615021059346,0.18623098073824604,True
2020-04-14,TSLA,45436.8,1.3795,8873.0,0.0154,53542.86720439447,1.1910226746394228,0.47291532309744705,0.17706701509954403,0.18531406710764042,True
2020-04-15,TSLA,46713.6,1.3815,8873.0,0.0154,54828.335566540736,1.1967335543234456,0.4708321833854922,0.17455787990860655,0.18423790220306943,True
2020-04-16,TSLA,47692.8,1.3825,8873.0,0.0154,55815.10682083974,1.200497500839207,0.4696224793636378,0.17246463346826896,0.1830600373092837,True
2020-04-17,TSLA,48249.6,1.3782,8873.0,0.0153,56387.31308483527,1.1979464833602047,0.4723894925763357,0.16916598367878416,0.18167006052911916,True
2020-04-20,TSLA,47769.6,1.3752,8873.0,0.0153,55909.0845902996,1.1937491384967427,0.47477087372763127,0.1690559338816734,0.1804081809834732,True
2020-04-21,TSLA,43948.8,1.3343,8873.0,0.0153,52136.57487897579,1.1435471777120174,0.5068000063031688,0.16104603484325236,0.1784713214152875,True
2020-04-22,TSLA,46857.6,1.336,8873.0,0.0152,55070.065825666905,1.1539853245841032,0.5039122807481832,0.15429878488676746,0.17605334311689225,True
2020-04-23,TSLA,45158.4,1.3402,8873.0,0.0152,53346.58344593031,1.1528861401265402,0.5017053954108012,0.16043788037276774,0.17449137554607871,True
2020-04-24,TSLA,46406.4,1.2891,8873.0,0.0152,54703.90141108597,1.1086438518344155,0.5403405187010034,0.13565265187865017,0.1706065601425526,True
2020-04-27,TSLA,51120.0,1.3097,8873.0,0.0151,59418.250268107884,1.140712010145512,0.5216003566070412,0.1335210111798545,0.16689719484455204,True
2020-04-28,TSLA,49219.2,1.1746,8873.0,0.0151,57711.950583085854,1.0106658005852962,0.6365207389773362,0.0865518308060998,0.15886107832281787,True
2020-04-29,TSLA,51235.2,1.1643,8873.0,0.0151,59750.79449237117,1.0063187555239754,0.6448102633498941,0.07970775381560674,0.15094434489254735,True
2020-04-30,TSLA,50044.8,1.0371,8873.0,0.015,58678.717354140856,0.8888089881754738,0.7758039552357644,0.044767072991328045,0.1403249263698225,True
2020-05-01,TSLA,44880.0,0.995,8873.0,0.015,53528.822056700395,0.8383669397130378,0.8286586823053876,0.040718491024050056,0.13036285486075966,True
2020-05-04,TSLA,48720.0,1.0118,8873.0,0.015,57368.06137866991,0.8631668371202794,0.8057883524456874,0.04021891134268979,0.12134729743886588,True
2020-05-05,TSLA,49161.6,1.0123,8873.0,0.0149,57811.34682250553,0.8646738843647466,0.8048895134470653,0.03985380430407025,0.1131970018246613,True
2020-05-06,TSLA,50083.2,0.9189,8873.0,0.0149,58783.29297560262,0.7847800908521404,0.9226546856123341,0.0208756534264762,0.1039639021658493,True
2020-05-07,TSLA,49920.0,0.9073,8873.0,0.0149,58624.16303987877,0.7743096561660964,0.9388956505923705,0.019199865948164616,0.0954867012963264,True
2020-05-08,TSLA,52444.8,0.9072,8873.0,0.0148,61153.03267906076,0.7795395029475229,0.9372427499861005,0.017623616127898374,0.08769973367888091,True
2020-05-11,TSLA,51926.4,0.9018,8873.0,0.0148,60635.80016864866,0.7737616144461565,0.9452276704765136,0.01717023696812169,0.08064624669187184,True
2020-05-12,TSLA,51801.6,0.8955,8873.0,0.0148,60512.8655002361,0.7680053513270545,0.954309273159923,0.016378617164970875,0.07421904309258875,True
2020-05-13,TSLA,50620.8,0.8994,8873.0,0.0147,59330.299450200255,0.768925751737215,0.949573460748846,0.017611999373902922,0.06855798941303444,True
2020-05-14,TSLA,51417.6,0.8518,8873.0,0.0147,60141.05074432817,0.7292018442460213,1.0200908464554472,0.011306617162200307,0.06283253423460697,True
2020-05-15,TSLA,51148.8,0.8252,8873.0,0.0147,59877.4416611713,0.7056381498387216,1.063074407865801,0.00880370300860115,0.0574293810626375,True
2020-05-18,TSLA,52070.4,0.8182,8873.0,0.0146,60801.66354657727,0.7013481810906242,1.0740914864495803,0.007882903076774533,0.05247451038424541,True
2020-05-19,TSLA,51715.2,0.8035,8873.0,0.0146,60448.538730553075,0.6879673438460168,1.0994130251083614,0.006825956483475294,0.04790947018414905,True
